timestamp,TJ-00CB-0000048A-0000,TJ-00CB-0000047F-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000480-0000,TJ-00CB-00000482-0000,TJ-00CB-00000477-0000,TJ-00CB-00000486-0000,TJ-00CB-00000488-0000,TJ-00CB-0000047D-0000,TJ-00CB-00000483-0000,TJ-00CB-00000481-0000
1763545184177,-100,-63,-100,-85,-100,-75,-92,-75,-65,-80,-79
1763545184202,-100,-63,-100,-85,-100,-75,-92,-75,-65,-80,-79
1763545184228,-100,-63,-100,-85,-100,-75,-92,-75,-65,-80,-79
1763545184254,-100,-63,-100,-85,-100,-75,-92,-75,-65,-80,-79
1763545184279,-100,-63,-100,-85,-100,-75,-92,-75,-65,-80,-79
1763545184304,-100,-63,-100,-85,-100,-75,-92,-75,-65,-80,-79
1763545184329,-100,-63,-100,-85,-100,-75,-92,-75,-65,-80,-79
1763545184354,-100,-63,-100,-85,-100,-75,-92,-75,-65,-80,-79
1763545184379,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184404,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184429,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184454,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184480,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184505,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184531,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184556,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184582,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184607,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184633,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184659,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184683,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184708,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184733,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184758,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184783,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184808,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184833,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184858,-100,-62,-100,-100,-100,-80,-100,-100,-100,-71,-77
1763545184883,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545184909,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545184934,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545184959,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545184984,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185009,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185035,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185060,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185085,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185111,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185137,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185163,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185188,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185213,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185239,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185264,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185289,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185315,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185340,-82,-67,-100,-100,-100,-65,-100,-72,-54,-71,-100
1763545185366,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185390,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185416,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185441,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185466,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185491,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185521,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185546,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185568,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185593,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185618,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185643,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185668,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185693,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185718,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185743,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185768,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185793,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185818,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185843,-80,-65,-82,-100,-100,-68,-100,-75,-55,-72,-78
1763545185868,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545185893,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545185918,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545185943,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545185968,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545185994,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186019,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186045,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186070,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186095,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186120,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186146,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186173,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186198,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186223,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186248,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186274,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186300,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186325,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186350,-80,-61,-82,-100,-100,-70,-100,-78,-59,-74,-78
1763545186376,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186401,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186426,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186452,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186478,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186503,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186528,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186553,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186578,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186603,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186628,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186653,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186678,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186704,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186729,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186755,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186780,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186805,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186830,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186855,-100,-61,-86,-100,-100,-72,-100,-75,-60,-73,-78
1763545186880,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545186905,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545186930,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545186956,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545186980,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187005,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187030,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187055,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187081,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187106,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187132,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187157,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187182,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187207,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187232,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187257,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187282,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187307,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187332,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187357,-88,-62,-86,-81,-100,-71,-100,-72,-59,-74,-77
1763545187383,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187409,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187434,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187460,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187485,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187510,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187536,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187562,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187587,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187612,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187637,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187662,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187687,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187713,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187738,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187763,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187788,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187814,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187840,-88,-61,-83,-81,-100,-71,-100,-72,-57,-76,-76
1763545187868,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545187893,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545187919,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545187944,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545187969,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545187994,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188019,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188044,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188069,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188094,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188119,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188145,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188171,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188197,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188222,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188248,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188274,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188299,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188325,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188351,-100,-58,-100,-100,-100,-73,-100,-72,-52,-76,-75
1763545188377,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188402,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188427,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188452,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188477,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188502,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188528,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188553,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188579,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188605,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188630,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188655,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188681,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188706,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188731,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188757,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188782,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188807,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188834,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188859,-100,-56,-100,-84,-100,-74,-100,-72,-48,-77,-76
1763545188885,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545188910,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545188936,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545188961,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545188986,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189012,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189037,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189065,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189090,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189115,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189140,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189165,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189191,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189217,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189242,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189267,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189292,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189317,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189342,-100,-54,-100,-84,-100,-74,-100,-73,-53,-77,-76
1763545189370,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189396,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189421,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189447,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189472,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189497,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189522,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189547,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189572,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189598,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189623,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189648,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189673,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189698,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189723,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189748,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189774,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189799,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189824,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189849,-100,-56,-100,-84,-100,-74,-100,-71,-57,-76,-75
1763545189874,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545189899,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545189924,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545189950,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545189975,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190000,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190025,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190050,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190075,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190100,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190125,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190150,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190176,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190201,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190228,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190253,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190278,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190303,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190330,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190355,-100,-59,-100,-84,-100,-74,-100,-69,-57,-75,-74
1763545190381,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190406,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190431,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190456,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190481,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190507,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190533,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190558,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190583,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190609,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190634,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190659,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190684,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190710,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190735,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190760,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190785,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190810,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190836,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190860,-100,-58,-100,-100,-100,-77,-100,-69,-59,-74,-74
1763545190886,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545190911,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545190936,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545190961,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545190986,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191012,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191037,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191062,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191087,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191113,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191138,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191163,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191188,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191214,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191239,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191264,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191289,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191314,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191339,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191364,-100,-57,-100,-100,-100,-75,-100,-68,-60,-74,-75
1763545191389,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191414,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191439,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191465,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191490,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191515,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191541,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191567,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191592,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191618,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191644,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191670,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191695,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191720,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191745,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191770,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191795,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191820,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191846,-100,-57,-100,-100,-100,-74,-100,-69,-61,-75,-77
1763545191872,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545191898,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545191925,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545191951,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545191976,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192001,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192026,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192052,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192077,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192102,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192127,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192152,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192179,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192204,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192229,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192255,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192280,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192305,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192331,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192357,-100,-58,-100,-100,-100,-74,-100,-72,-60,-77,-77
1763545192382,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192408,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192434,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192460,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192485,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192511,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192536,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192561,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192586,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192612,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192637,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192662,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192688,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192713,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192739,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192765,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192790,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192816,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192841,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192866,-100,-58,-100,-100,-100,-77,-100,-71,-63,-76,-76
1763545192891,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545192918,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545192943,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545192968,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545192993,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193019,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193044,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193069,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193094,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
1763545193119,-100,-57,-100,-100,-100,-78,-100,-69,-63,-78,-77
