timestamp,TJ-00CB-0000047D-0000,TJ-00CB-0000047F-0000,TJ-00CB-0000048A-0000,TJ-00CB-00000480-0000,TJ-00CB-00000482-0000,TJ-00CB-00000477-0000,TJ-00CB-00000483-0000,TJ-00CB-00000481-0000,TJ-00CB-00000486-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000488-0000
1763545285237,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
1763545285263,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
1763545285288,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
1763545285313,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
1763545285339,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
1763545285364,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
1763545285389,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
1763545285414,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
1763545285439,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
1763545285465,-67,-66,-78,-76,-100,-62,-69,-80,-79,-74,-78
1763545285490,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285515,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285540,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285565,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285590,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285615,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285641,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285666,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285692,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285718,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285743,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285768,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285793,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285818,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285843,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285868,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285893,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285918,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285943,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285969,-71,-68,-78,-75,-100,-61,-71,-81,-78,-74,-78
1763545285995,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286020,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286046,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286070,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286095,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286121,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286146,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286171,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286196,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286221,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286247,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286272,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286298,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286324,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286350,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286375,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286401,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286426,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286453,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286478,-71,-70,-77,-75,-100,-60,-68,-81,-79,-75,-78
1763545286508,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286533,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286558,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286583,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286608,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286633,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286658,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286684,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286709,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286734,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286760,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286786,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286811,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286837,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286862,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286888,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286914,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286940,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286966,-72,-73,-73,-76,-100,-59,-66,-100,-80,-75,-79
1763545286991,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287016,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287042,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287067,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287092,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287117,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287143,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287169,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287195,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287222,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287247,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287272,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287298,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287323,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287348,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287373,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287398,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287423,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287449,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287474,-73,-73,-75,-76,-100,-58,-66,-100,-76,-74,-80
1763545287500,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287525,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287550,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287576,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287601,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287626,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287652,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287677,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287702,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287728,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287753,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287778,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287803,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287828,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287853,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287878,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287903,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287928,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287954,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545287979,-74,-73,-75,-77,-100,-58,-65,-100,-75,-74,-76
1763545288005,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288030,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288055,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288080,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288105,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288130,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288155,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288181,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288206,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288231,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288256,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288281,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288306,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288331,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288357,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288382,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288407,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288432,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288457,-74,-76,-77,-77,-100,-59,-65,-100,-74,-73,-78
1763545288482,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288507,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288532,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288557,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288583,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288609,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288634,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288659,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288684,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288710,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288735,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288761,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288786,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288812,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288839,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288863,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288888,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288913,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288938,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288963,-75,-75,-77,-76,-100,-59,-63,-100,-72,-74,-79
1763545288988,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289013,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289039,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289065,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289090,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289115,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289140,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289165,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289191,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289216,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289242,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289267,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289293,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289318,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289344,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289369,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289394,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289420,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289445,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289470,-75,-75,-77,-75,-100,-59,-61,-100,-71,-74,-79
1763545289495,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289520,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289545,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289570,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289595,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289620,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289645,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289670,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289695,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289720,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289746,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289773,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289798,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289823,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289848,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289873,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289898,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289923,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289948,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289973,-76,-76,-78,-75,-100,-59,-60,-100,-73,-74,-100
1763545289998,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290023,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290048,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290073,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290099,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290124,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290149,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290175,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290200,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290225,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290251,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290276,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290302,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290327,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290352,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290377,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290402,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290427,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290452,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290478,-76,-77,-77,-74,-100,-58,-58,-100,-74,-73,-100
1763545290503,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290528,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290553,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290578,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290603,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290628,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290653,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290678,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290704,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290729,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290754,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290779,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290804,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290830,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290855,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290881,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290906,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290931,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290956,-76,-77,-75,-74,-100,-58,-57,-100,-71,-73,-100
1763545290982,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291007,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291033,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291058,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291083,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291109,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291133,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291158,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291183,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291209,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291234,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291259,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291284,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291309,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291334,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291360,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291385,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291410,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291437,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291462,-76,-77,-72,-73,-85,-57,-58,-85,-70,-72,-100
1763545291487,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291512,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291537,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291562,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291587,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291612,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291637,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291662,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291687,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291713,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291739,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291764,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291789,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291815,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291840,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291865,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291890,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291915,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291941,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291966,-76,-77,-73,-72,-84,-62,-59,-85,-69,-72,-100
1763545291991,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292017,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292042,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292067,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292092,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292117,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292142,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292167,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292192,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292217,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292242,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292268,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292293,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292318,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292344,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292369,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292394,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292419,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292444,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292470,-77,-77,-73,-75,-84,-63,-59,-100,-69,-70,-100
1763545292495,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292523,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292548,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292574,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292600,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292626,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292652,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292677,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292702,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292727,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292752,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292777,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292802,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292827,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292852,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292877,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292902,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292927,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292952,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545292977,-77,-77,-72,-75,-100,-62,-59,-100,-69,-69,-100
1763545293002,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293028,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293053,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293078,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293104,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293129,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293154,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293179,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293206,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293231,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293256,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293281,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293306,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293331,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293356,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293381,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293406,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293431,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293456,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293481,-81,-78,-71,-74,-100,-65,-61,-100,-68,-72,-100
1763545293506,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293531,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293556,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293581,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293606,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293631,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293656,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293681,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293706,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293731,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293757,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293782,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293808,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293833,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293858,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293883,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293908,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293933,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293958,-82,-80,-74,-72,-100,-68,-64,-100,-68,-70,-100
1763545293985,-79,-82,-75,-72,-82,-69,-63,-100,-71,-63,-100
1763545294010,-79,-82,-75,-72,-82,-69,-63,-100,-71,-63,-100
1763545294036,-79,-82,-75,-72,-82,-69,-63,-100,-71,-63,-100
1763545294061,-79,-82,-75,-72,-82,-69,-63,-100,-71,-63,-100
1763545294086,-79,-82,-75,-72,-82,-69,-63,-100,-71,-63,-100
1763545294111,-79,-82,-75,-72,-82,-69,-63,-100,-71,-63,-100
1763545294137,-79,-82,-75,-72,-82,-69,-63,-100,-71,-63,-100
1763545294162,-79,-82,-75,-72,-82,-69,-63,-100,-71,-63,-100
