timestamp,TJ-00CB-00000483-0000,TJ-00CB-0000048A-0000,TJ-00CB-00000480-0000,TJ-00CB-00000481-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000482-0000,TJ-00CB-0000047D-0000,TJ-00CB-00000486-0000,TJ-00CB-0000047F-0000,TJ-00CB-00000488-0000,TJ-00CB-00000477-0000
1763545067040,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067064,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067089,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067115,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067139,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067164,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067191,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067215,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067240,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067265,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067291,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067316,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067341,-70,-79,-80,-77,-77,-100,-68,-72,-72,-77,-57
1763545067367,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067394,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067419,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067445,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067470,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067496,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067521,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067547,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067572,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067597,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067622,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067647,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067672,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067697,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067722,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067748,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067772,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067797,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067822,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067847,-71,-79,-80,-76,-78,-100,-66,-74,-66,-78,-59
1763545067872,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545067898,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545067924,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545067949,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545067975,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068000,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068026,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068051,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068076,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068101,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068126,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068151,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068177,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068202,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068228,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068253,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068278,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068303,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068329,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068355,-73,-80,-79,-77,-78,-100,-65,-75,-64,-75,-60
1763545068380,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068406,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068431,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068456,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068481,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068506,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068531,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068556,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068582,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068606,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068632,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068658,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068683,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068709,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068734,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068759,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068785,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068810,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068836,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068861,-73,-80,-78,-79,-78,-100,-66,-76,-64,-72,-61
1763545068887,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545068912,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545068937,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545068962,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545068987,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069012,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069037,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069062,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069087,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069112,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069137,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069162,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069187,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069212,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069237,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069262,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069288,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069312,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069337,-74,-80,-78,-77,-78,-100,-66,-79,-65,-73,-62
1763545069363,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069388,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069414,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069439,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069464,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069489,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069514,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069539,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069564,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069589,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069615,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069640,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069665,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069690,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069715,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069740,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069765,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069790,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069815,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069840,-75,-80,-100,-76,-77,-100,-62,-79,-66,-74,-65
1763545069865,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545069890,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545069915,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545069941,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545069966,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545069992,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070017,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070042,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070068,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070093,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070119,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070144,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070169,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070194,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070219,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070244,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070269,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070294,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070319,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070345,-74,-100,-81,-77,-100,-100,-61,-78,-64,-73,-66
1763545070370,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070396,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070422,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070447,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070472,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070497,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070522,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070547,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070572,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070597,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070622,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070647,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070672,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070698,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070724,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070750,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070775,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070800,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070825,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070850,-73,-100,-81,-79,-100,-100,-60,-100,-61,-71,-67
1763545070876,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545070902,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545070931,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545070957,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545070982,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071008,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071033,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071059,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071084,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071109,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071134,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071159,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071184,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071210,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071235,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071260,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071285,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071311,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071336,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071362,-79,-100,-100,-76,-84,-100,-57,-100,-61,-69,-68
1763545071386,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071411,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071436,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071462,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071487,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071513,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071538,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071563,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071589,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071614,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071639,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071664,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071689,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071714,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071739,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071765,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071790,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071815,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071841,-77,-80,-80,-77,-84,-100,-57,-100,-60,-67,-69
1763545071866,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545071891,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545071916,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545071941,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545071967,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545071992,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072017,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072042,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072067,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072092,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072117,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072143,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072167,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072193,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072218,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072244,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072270,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072295,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072320,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072346,-75,-80,-80,-79,-100,-100,-56,-100,-61,-69,-71
1763545072371,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072396,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072421,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072447,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072472,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072497,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072522,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072547,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072572,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072597,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072622,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072647,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072672,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072697,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072723,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072748,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072773,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072798,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072823,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072849,-74,-81,-100,-80,-81,-100,-55,-100,-64,-72,-69
1763545072875,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545072900,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545072926,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545072952,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545072978,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073003,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073028,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073053,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073079,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073104,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073130,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073155,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073181,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073206,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073232,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073257,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073283,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073309,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073334,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073360,-75,-82,-100,-81,-81,-100,-57,-100,-61,-75,-69
1763545073385,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073412,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073438,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073463,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073488,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073513,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073539,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073564,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073589,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073614,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073639,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073664,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073689,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073714,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073739,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073764,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073789,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073814,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073840,-78,-100,-100,-80,-100,-100,-60,-100,-58,-76,-72
1763545073866,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545073891,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545073916,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545073941,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545073967,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545073991,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074017,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074043,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074068,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074094,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074119,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074145,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074170,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074195,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074220,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074245,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074270,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074295,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074320,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074345,-76,-100,-100,-82,-100,-100,-63,-100,-61,-76,-74
1763545074370,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074397,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074422,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074447,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074472,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074498,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074523,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074549,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074574,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074599,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074624,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074649,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074675,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074700,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074725,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074751,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074777,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074802,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074827,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074852,-77,-100,-100,-81,-81,-100,-62,-100,-62,-74,-74
1763545074878,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545074904,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545074930,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545074954,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545074979,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075004,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075029,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075054,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075079,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075104,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075130,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075155,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075180,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075205,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075231,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075256,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075281,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075306,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075331,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075356,-78,-100,-100,-79,-81,-100,-59,-100,-58,-72,-72
1763545075381,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075406,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075431,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075456,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075481,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075506,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075532,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075558,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075583,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075608,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075633,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075658,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075684,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075709,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075734,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075761,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075786,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075811,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075836,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075861,-77,-100,-86,-79,-82,-100,-54,-86,-61,-72,-74
1763545075886,-78,-100,-84,-77,-83,-100,-49,-86,-60,-73,-74
1763545075911,-78,-100,-84,-77,-83,-100,-49,-86,-60,-73,-74
1763545075936,-78,-100,-84,-77,-83,-100,-49,-86,-60,-73,-74
1763545075962,-78,-100,-84,-77,-83,-100,-49,-86,-60,-73,-74
