timestamp,TJ-00CB-00000486-0000,TJ-00CB-00000483-0000,TJ-00CB-00000482-0000,TJ-00CB-00000477-0000,TJ-00CB-00000488-0000,TJ-00CB-0000047D-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000481-0000,TJ-00CB-00000480-0000,TJ-00CB-0000047F-0000,TJ-00CB-0000048A-0000
1763545356331,-88,-56,-74,-76,-100,-100,-73,-100,-55,-100,-61
1763545356356,-88,-56,-74,-76,-100,-100,-73,-100,-55,-100,-61
1763545356381,-88,-56,-74,-76,-100,-100,-73,-100,-55,-100,-61
1763545356406,-88,-56,-74,-76,-100,-100,-73,-100,-55,-100,-61
1763545356431,-88,-56,-74,-76,-100,-100,-73,-100,-55,-100,-61
1763545356456,-88,-56,-74,-76,-100,-100,-73,-100,-55,-100,-61
1763545356481,-88,-56,-74,-76,-100,-100,-73,-100,-55,-100,-61
1763545356506,-88,-56,-74,-76,-100,-100,-73,-100,-55,-100,-61
1763545356532,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356557,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356582,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356608,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356634,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356658,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356683,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356708,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356733,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356759,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356785,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356810,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356835,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356860,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356885,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356910,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356936,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356961,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545356986,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545357012,-85,-57,-73,-78,-100,-100,-73,-100,-61,-100,-60
1763545357037,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357062,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357087,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357113,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357139,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357166,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357191,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357216,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357242,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357268,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357293,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357318,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357343,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357368,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357393,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357418,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357443,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357469,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357494,-85,-59,-73,-77,-100,-100,-72,-100,-64,-100,-56
1763545357519,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357544,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357569,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357595,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357620,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357645,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357670,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357695,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357720,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357745,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357771,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357796,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357821,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357847,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357872,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357897,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357923,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357948,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357973,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545357998,-100,-60,-72,-76,-100,-100,-70,-100,-64,-100,-54
1763545358023,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358048,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358073,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358099,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358124,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358149,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358174,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358199,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358225,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358250,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358275,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358300,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358325,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358351,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358376,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358401,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358426,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358451,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358477,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358502,-100,-59,-70,-75,-100,-100,-69,-100,-64,-100,-52
1763545358527,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358552,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358578,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358602,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358627,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358652,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358677,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358702,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358727,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358752,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358777,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358803,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358828,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358853,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358879,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358905,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358930,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358955,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545358980,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545359005,-100,-59,-73,-75,-100,-100,-70,-100,-66,-100,-52
1763545359030,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359055,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359081,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359107,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359132,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359157,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359183,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359208,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359233,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359258,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359284,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359308,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359334,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359359,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359385,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359410,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359436,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359461,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359486,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359512,-86,-59,-77,-75,-100,-100,-72,-100,-67,-100,-58
1763545359537,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359562,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359588,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359613,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359638,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359664,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359689,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359714,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359739,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359765,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359790,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359817,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359840,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359866,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359892,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359917,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359943,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359968,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545359993,-88,-59,-78,-76,-100,-100,-71,-100,-68,-80,-62
1763545360020,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360045,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360070,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360095,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360120,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360145,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360170,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360195,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360220,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360246,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360272,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360297,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360322,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360348,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360373,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360398,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360423,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360448,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360474,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360499,-89,-60,-77,-78,-100,-100,-71,-100,-70,-81,-63
1763545360524,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360549,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360574,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360600,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360626,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360651,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360677,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360702,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360727,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360752,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360777,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360802,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360827,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360852,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360877,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360902,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360927,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360952,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545360977,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545361002,-89,-61,-80,-80,-100,-100,-72,-100,-71,-82,-63
1763545361027,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361053,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361078,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361103,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361128,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361153,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361180,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361205,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361231,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361256,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361281,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361306,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361331,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361356,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361382,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361407,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361432,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361457,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361483,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361507,-92,-64,-81,-80,-100,-100,-73,-100,-74,-86,-66
1763545361533,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361558,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361586,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361611,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361636,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361662,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361688,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361714,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361739,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361764,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361789,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361814,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361839,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361864,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361890,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361923,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361948,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361973,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545361998,-92,-64,-83,-78,-100,-100,-76,-100,-74,-100,-68
1763545362023,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362048,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362073,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362101,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362126,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362151,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362177,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362202,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362227,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362252,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362277,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362302,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362327,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362353,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362379,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362404,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362430,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362455,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362480,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362505,-92,-64,-84,-77,-100,-100,-74,-100,-74,-100,-68
1763545362530,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362555,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362581,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362606,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362631,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362657,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362683,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362708,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362733,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362758,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362783,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362808,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362833,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362858,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362883,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362908,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362933,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362959,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545362984,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545363009,-100,-65,-84,-77,-100,-100,-73,-100,-74,-100,-69
1763545363034,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363059,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363084,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363109,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363134,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363159,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363185,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363210,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363236,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363261,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363287,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363312,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363337,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363362,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363387,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363412,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363437,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363463,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363488,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363514,-100,-65,-85,-75,-100,-100,-70,-100,-74,-86,-71
1763545363539,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363564,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363589,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363614,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363639,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363664,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363689,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363714,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363739,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363764,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363790,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363817,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363842,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363867,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363893,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363918,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363944,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363970,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545363996,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545364022,-100,-64,-83,-72,-100,-86,-70,-100,-75,-85,-73
1763545364048,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364073,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364098,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364123,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364149,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364174,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364199,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364224,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364249,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364274,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364299,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364324,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364350,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364375,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364400,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364425,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364450,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364475,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364500,-82,-63,-82,-72,-100,-86,-70,-100,-75,-85,-75
1763545364526,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364551,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364576,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364601,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364626,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364652,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364677,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364702,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364727,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364753,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364778,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364803,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364828,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364853,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364878,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364903,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364928,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364953,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545364978,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545365003,-82,-63,-83,-75,-100,-100,-71,-100,-74,-85,-75
1763545365029,-83,-64,-84,-75,-100,-100,-72,-100,-74,-83,-74
1763545365054,-83,-64,-84,-75,-100,-100,-72,-100,-74,-83,-74
1763545365080,-83,-64,-84,-75,-100,-100,-72,-100,-74,-83,-74
1763545365105,-83,-64,-84,-75,-100,-100,-72,-100,-74,-83,-74
1763545365131,-83,-64,-84,-75,-100,-100,-72,-100,-74,-83,-74
1763545365156,-83,-64,-84,-75,-100,-100,-72,-100,-74,-83,-74
1763545365181,-83,-64,-84,-75,-100,-100,-72,-100,-74,-83,-74
1763545365206,-83,-64,-84,-75,-100,-100,-72,-100,-74,-83,-74
1763545365232,-83,-64,-84,-75,-100,-100,-72,-100,-74,-83,-74
1763545365256,-83,-64,-84,-75,-100,-100,-72,-100,-74,-83,-74
